Date;Client;ClientMACAddress;BaseRadioMAC;Slot;UserName;IPAddress;Reason;ReasonCode;TxPkts;TxBytes;RxPkts;RxBytes
2021-02-02 17:16:32;Association;de:d5:c4:d0:64:7c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.97
2021-02-02 17:04:22;Disassociated;de:b5:a9:ce:27:8c;5c:83:8f:bf:2b:70;0;0602359705;unknown;Previousauthenticationnolongervalid;2;15l;3665l;20l;1883l
2021-02-02 17:04:15;Association;2c:0e:3d:d6:3a:f7;5c:83:8f:bf:2d:00;1;unknown;192.168.183.166
2021-02-02 17:04:08;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 17:04:08;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 17:04:06;Association;fa:b9:76:9d:50:cd;5c:83:8f:bf:2b:70;0;unknown;unknown
2021-02-02 17:04:06;Association;da:3e:eb:52:76:a7;d4:a0:2a:49:67:70;0;0604429993;172.30.105.15
2021-02-02 17:04:06;Association;da:3e:eb:52:76:a7;d4:a0:2a:49:67:70;0;0604429993;172.30.105.15
2021-02-02 17:04:05;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;1;unknown;192.168.182.154
2021-02-02 17:04:03;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.67.41
2021-02-02 17:04:02;Disassociated;de:b5:a9:ce:27:8c;5c:83:8f:bf:2b:70;0;0602359705;unknown;4-WayHandshaketimeout;15;15l;3665l;20l;1883l
2021-02-02 17:04:00;Association;da:3e:eb:52:76:a7;54:4a:00:c7:3d:f0;0;0604429993;172.30.105.15
2021-02-02 17:04:00;Association;da:3e:eb:52:76:a7;54:4a:00:c7:3d:f0;0;0604429993;172.30.105.15
2021-02-02 17:03:56;Association;7c:23:02:93:e1:0c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.96
2021-02-02 17:03:55;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;0;0604429993;172.30.105.15
2021-02-02 17:03:55;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;0;0604429993;172.30.105.15
2021-02-02 17:03:52;Association;de:b5:a9:ce:27:8c;5c:83:8f:bf:2b:70;1;0602359705;unknown
2021-02-02 17:03:49;Association;d0:28:ba:a8:0c:bb;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.145
2021-02-02 17:03:49;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;0;unknown;172.30.67.41
2021-02-02 17:03:48;Disassociated;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45;Disassociatedduetoinactivity;4;193797l;225981714l;72961l;43269202l
2021-02-02 17:03:48;Disassociated;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45;Disassociatedduetoinactivity;4;193797l;225981714l;72961l;43269202l
2021-02-02 17:03:48;Disassociated;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45;Disassociatedduetoinactivity;4
2021-02-02 17:03:46;Disassociated;78:e4:00:84:09:ac;5c:83:8f:b6:14:b0;1;unknown;192.168.181.146;Disassociatedduetoinactivity;4;34603l;37462298l;30827l;5378506l
2021-02-02 17:03:46;Disassociated;78:e4:00:84:09:ac;5c:83:8f:b6:14:b0;1;unknown;192.168.181.146;Disassociatedduetoinactivity;4;34603l;37462298l;30827l;5378506l
2021-02-02 17:03:46;Disassociated;78:e4:00:84:09:ac;5c:83:8f:b6:14:b0;1;unknown;192.168.181.146;Disassociatedduetoinactivity;4
2021-02-02 17:03:38;Association;d0:28:ba:a8:0c:bb;d4:a0:2a:4b:53:e0;0;unknown;192.168.183.145
2021-02-02 17:03:24;Association;da:3e:eb:52:76:a7;c4:0a:cb:24:b7:80;0;0604429993;172.30.105.15
2021-02-02 17:03:24;Association;da:3e:eb:52:76:a7;c4:0a:cb:24:b7:80;0;0604429993;172.30.105.15
2021-02-02 17:03:17;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 17:03:17;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 17:03:14;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;0;0604429993;172.30.105.15
2021-02-02 17:03:14;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;0;0604429993;172.30.105.15
2021-02-02 17:03:13;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;0;0602359705;172.30.104.158
2021-02-02 17:03:13;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;0;0602359705;172.30.104.158
2021-02-02 17:03:11;Disassociated;f4:71:90:64:de:ca;d4:a0:2a:4b:53:e0;0;6a6f7365206275c3b16179;172.30.67.105;Disassociatedduetoinactivity;4;86l;36540l;99l;13715l
2021-02-02 17:03:11;Disassociated;f4:71:90:64:de:ca;d4:a0:2a:4b:53:e0;0;6a6f7365206275c3b16179;172.30.67.105;Disassociatedduetoinactivity;4;86l;36540l;99l;13715l
2021-02-02 17:03:11;Disassociated;f4:71:90:64:de:ca;d4:a0:2a:4b:53:e0;0;6a6f7365206275c3b16179;172.30.67.105;Disassociatedduetoinactivity;4
2021-02-02 17:03:11;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;1;0604429993;172.30.105.15
2021-02-02 17:03:11;Association;da:3e:eb:52:76:a7;d8:b1:90:d3:be:a0;1;0604429993;172.30.105.15
2021-02-02 17:03:04;Disassociated;78:e4:00:84:05:62;5c:83:8f:b6:14:b0;1;unknown;192.168.181.29;Disassociatedduetoinactivity;4;315139l;316658785l;340622l;74774072l
2021-02-02 17:03:04;Disassociated;78:e4:00:84:05:62;5c:83:8f:b6:14:b0;1;unknown;192.168.181.29;Disassociatedduetoinactivity;4;315139l;316658785l;340622l;74774072l
2021-02-02 17:03:04;Disassociated;78:e4:00:84:05:62;5c:83:8f:b6:14:b0;1;unknown;192.168.181.29;Disassociatedduetoinactivity;4
2021-02-02 17:03:03;Disassociated;e8:93:09:79:69:75;5c:83:8f:d7:e4:80;0;0602917817;172.30.104.154;4-WayHandshaketimeout;15;4212l;2248342l;4976l;979045l
2021-02-02 17:02:59;Association;da:3e:eb:52:76:a7;18:8b:9d:c5:9a:10;0;0604429993;172.30.105.15
2021-02-02 17:02:59;Association;da:3e:eb:52:76:a7;18:8b:9d:c5:9a:10;0;0604429993;172.30.105.15
2021-02-02 17:02:56;Disassociated;64:b0:a6:e1:75:93;5c:83:8f:ce:d5:90;0;unknown;unknown;4-WayHandshaketimeout;15;5l;203l;2l;79l
2021-02-02 17:02:51;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.67.41
2021-02-02 17:02:41;Association;da:3e:eb:52:76:a7;d4:a0:2a:49:67:70;0;0604429993;172.30.105.15
2021-02-02 17:02:41;Association;da:3e:eb:52:76:a7;d4:a0:2a:49:67:70;0;0604429993;172.30.105.15
2021-02-02 17:02:40;Association;8a:80:85:39:33:00;5c:83:8f:bf:2b:70;1;unknown;172.30.67.41
2021-02-02 17:02:40;Association;8a:80:85:39:33:00;5c:83:8f:b6:c5:10;1;unknown;172.30.67.41
2021-02-02 17:02:35;Association;da:3e:eb:52:76:a7;18:8b:9d:c5:9a:10;0;0604429993;172.30.105.15
2021-02-02 17:02:35;Association;da:3e:eb:52:76:a7;18:8b:9d:c5:9a:10;0;0604429993;172.30.105.15
2021-02-02 17:02:18;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;0;unknown;172.30.67.41
2021-02-02 17:02:11;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;0;unknown;192.168.182.154
2021-02-02 17:01:35;Association;ba:4d:b3:57:a8:52;18:8b:9d:83:df:50;1;unknown;unknown
2021-02-02 17:01:31;Association;bc:7f:a4:17:df:79;5c:83:8f:bb:d5:e0;1;0602359705;172.30.104.158
2021-02-02 17:01:31;Association;bc:7f:a4:17:df:79;5c:83:8f:bb:d5:e0;1;0602359705;172.30.104.158
2021-02-02 17:01:19;Association;8a:80:85:39:33:00;5c:83:8f:d7:e4:80;0;unknown;172.30.67.41
2021-02-02 17:01:19;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.67.41
2021-02-02 17:01:18;Association;4a:cf:d9:29:bd:85;c4:14:3c:41:fe:f0;0;0602359705;172.30.104.204
2021-02-02 17:01:18;Association;4a:cf:d9:29:bd:85;c4:14:3c:41:fe:f0;0;0602359705;172.30.104.204
2021-02-02 17:01:13;Association;2c:0e:3d:d6:3a:f7;5c:83:8f:bf:2d:00;0;unknown;192.168.183.166
2021-02-02 17:01:07;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 17:01:07;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 17:00:56;Association;bc:7f:a4:17:df:79;cc:d5:39:9f:cd:b0;1;0602359705;172.30.104.158
2021-02-02 17:00:56;Association;bc:7f:a4:17:df:79;cc:d5:39:9f:cd:b0;1;0602359705;172.30.104.158
2021-02-02 17:00:50;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;1;0603822172;172.30.104.252
2021-02-02 17:00:50;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;1;0603822172;172.30.104.252
2021-02-02 17:00:50;Association;da:3e:eb:52:76:a7;5c:83:8f:bf:29:f0;0;0604429993;172.30.105.15
2021-02-02 17:00:50;Association;da:3e:eb:52:76:a7;5c:83:8f:bf:29:f0;0;0604429993;172.30.105.15
2021-02-02 17:00:49;Association;d0:28:ba:a8:0c:bb;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.145
2021-02-02 17:00:47;Association;4c:66:41:eb:27:8a;5c:83:8f:ce:d5:90;0;unknown;unknown
2021-02-02 17:00:46;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;0;unknown;172.30.67.41
2021-02-02 17:00:44;Association;7e:3d:8a:e7:c7:c2;5c:83:8f:b6:c5:10;1;unknown;172.30.67.66
2021-02-02 17:00:41;Disassociated;4c:66:41:eb:27:8a;70:b3:17:8d:3f:00;0;unknown;unknown;4-WayHandshaketimeout;15;2759l;1176073l;232l;31625l
2021-02-02 17:00:38;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;0;0602359705;172.30.104.158
2021-02-02 17:00:38;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;0;0602359705;172.30.104.158
2021-02-02 17:00:38;Association;4c:66:41:eb:27:8a;70:b3:17:8d:3f:00;0;unknown;unknown
2021-02-02 17:00:28;Association;7e:3d:8a:e7:c7:c2;00:08:2f:33:b6:c0;0;unknown;172.30.67.66
2021-02-02 17:00:22;Association;d6:72:47:80:9d:f5;5c:83:8f:bf:2b:70;0;unknown;172.30.67.84
2021-02-02 17:00:22;Association;d6:72:47:80:9d:f5;5c:83:8f:b6:c5:10;0;unknown;172.30.67.84
2021-02-02 17:00:17;Association;d6:72:47:80:9d:f5;18:8b:9d:b3:cd:00;0;unknown;172.30.67.84
2021-02-02 17:00:16;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;0;0603822172;172.30.104.252
2021-02-02 17:00:16;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;0;0603822172;172.30.104.252
2021-02-02 17:00:04;Disassociated;ba:4d:b3:57:a8:52;18:8b:9d:83:df:50;1;unknown;192.168.182.160;Previousauthenticationnolongervalid;2;16l;1676l;32l;2604l
2021-02-02 17:00:01;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 17:00:01;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:59:58;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:59:58;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:59:57;Disassociated;74:1b:b2:49:11:36;d4:a0:2a:4b:53:e0;0;0602302101;172.30.105.20;Disassociatedduetoinactivity;4;48l;6866l;604l;14231l
2021-02-02 16:59:57;Disassociated;74:1b:b2:49:11:36;d4:a0:2a:4b:53:e0;0;0602302101;172.30.105.20;Disassociatedduetoinactivity;4;48l;6866l;604l;14231l
2021-02-02 16:59:57;Disassociated;74:1b:b2:49:11:36;d4:a0:2a:4b:53:e0;0;0602302101;172.30.105.20;Disassociatedduetoinactivity;4
2021-02-02 16:59:46;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 16:59:46;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 16:59:44;Disassociated;ba:4d:b3:57:a8:52;18:8b:9d:83:df:50;1;unknown;192.168.182.160;GroupKeyHandshaketimeout;16;16l;1676l;32l;2604l
2021-02-02 16:59:42;Association;4c:66:41:eb:27:8a;5c:83:8f:bb:c6:d0;0;unknown;unknown
2021-02-02 16:59:42;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;1;unknown;192.168.182.154
2021-02-02 16:59:26;Association;e0:24:81:74:24:cd;d4:a0:2a:4b:53:e0;0;unknown;172.30.67.94
2021-02-02 16:59:23;Disassociated;a8:7c:01:56:d3:ad;ec:bd:1d:52:79:d0;0;unknown;172.30.67.38;Disassociatedduetoinactivity;4;879l;128195l;1813l;162714l
2021-02-02 16:59:23;Disassociated;a8:7c:01:56:d3:ad;ec:bd:1d:52:79:d0;0;unknown;172.30.67.38;Disassociatedduetoinactivity;4;879l;128195l;1813l;162714l
2021-02-02 16:59:23;Disassociated;a8:7c:01:56:d3:ad;ec:bd:1d:52:79:d0;0;unknown;172.30.67.38;Disassociatedduetoinactivity;4
2021-02-02 16:59:12;Association;7e:3d:8a:e7:c7:c2;c4:14:3c:41:fe:f0;0;unknown;172.30.67.66
2021-02-02 16:59:06;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:59:06;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:59:05;Association;d6:72:47:80:9d:f5;c4:14:3c:41:fe:f0;0;unknown;172.30.67.84
2021-02-02 16:59:05;Association;7e:3d:8a:e7:c7:c2;c4:14:3c:41:fe:f0;1;unknown;172.30.67.66
2021-02-02 16:59:01;Disassociated;3a:b1:d1:f5:a1:fb;d4:a0:2a:4b:53:e0;0;0602359705;172.30.105.21;Previousauthenticationnolongervalid;2;181l;117373l;219l;29952l
2021-02-02 16:58:59;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;1;0603822172;172.30.104.252
2021-02-02 16:58:59;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;1;0603822172;172.30.104.252
2021-02-02 16:58:57;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;0;0603822172;172.30.104.252
2021-02-02 16:58:57;Association;c0:dc:da:f0:d2:13;18:8b:9d:b3:cd:00;0;0603822172;172.30.104.252
2021-02-02 16:58:56;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.67.41
2021-02-02 16:58:55;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;0;unknown;192.168.182.154
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:54;Association;c0:dc:da:f0:d2:13;d4:a0:2a:4b:2b:20;0;0603822172;172.30.104.252
2021-02-02 16:58:53;Association;8a:80:85:39:33:00;5c:83:8f:b6:c5:10;1;unknown;172.30.67.41
2021-02-02 16:58:48;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 16:58:48;Association;bc:7f:a4:17:df:79;54:4a:00:c7:3d:f0;0;0602359705;172.30.104.158
2021-02-02 16:58:41;Disassociated;3a:b1:d1:f5:a1:fb;d4:a0:2a:4b:53:e0;0;0602359705;172.30.105.21;4-WayHandshaketimeout;15;181l;117373l;219l;29952l
2021-02-02 16:58:28;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;1;unknown;192.168.182.154
2021-02-02 16:58:26;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:58:26;Association;bc:7f:a4:17:df:79;d4:a0:2a:49:67:70;1;0602359705;172.30.104.158
2021-02-02 16:58:23;Association;18:87:40:e5:de:49;5c:83:8f:b6:c7:80;1;0601948813;172.30.104.167
2021-02-02 16:58:23;Association;18:87:40:e5:de:49;5c:83:8f:b6:c7:80;1;0601948813;172.30.104.167
2021-02-02 16:58:14;Association;bc:7f:a4:17:df:79;c4:0a:cb:24:b7:80;1;0602359705;172.30.104.158
2021-02-02 16:58:14;Association;bc:7f:a4:17:df:79;c4:0a:cb:24:b7:80;1;0602359705;172.30.104.158
2021-02-02 16:58:13;Association;7c:23:02:93:e1:0c;d4:a0:2a:4b:2b:20;0;unknown;172.30.67.96
2021-02-02 16:58:11;Association;4a:cf:d9:29:bd:85;c4:14:3c:41:fe:f0;1;0602359705;172.30.104.204
2021-02-02 16:58:11;Association;4a:cf:d9:29:bd:85;c4:14:3c:41:fe:f0;1;0602359705;172.30.104.204
2021-02-02 16:58:10;Association;e0:24:81:74:24:cd;d4:a0:2a:4b:2b:20;0;unknown;172.30.67.94
2021-02-02 16:58:10;Association;bc:7f:a4:17:df:79;2c:36:f8:b9:ed:80;0;0602359705;172.30.104.158
2021-02-02 16:58:10;Association;bc:7f:a4:17:df:79;2c:36:f8:b9:ed:80;0;0602359705;172.30.104.158
2021-02-02 16:58:09;Disassociated;2c:d0:5a:09:97:28;5c:83:8f:bf:2d:00;0;unknown;192.168.183.177;Disassociatedduetoinactivity;4;1239l;695789l;2028l;328549l
2021-02-02 16:58:09;Disassociated;2c:d0:5a:09:97:28;5c:83:8f:bf:2d:00;0;unknown;192.168.183.177;Disassociatedduetoinactivity;4;1239l;695789l;2028l;328549l
2021-02-02 16:58:09;Disassociated;2c:d0:5a:09:97:28;5c:83:8f:bf:2d:00;0;unknown;192.168.183.177;Disassociatedduetoinactivity;4
2021-02-02 16:58:07;Association;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45
2021-02-02 16:58:01;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.67.45
2021-02-02 16:58:00;Association;18:87:40:e5:de:49;5c:83:8f:b6:c7:80;1;0601948813;172.30.104.167
2021-02-02 16:58:00;Association;18:87:40:e5:de:49;5c:83:8f:b6:c7:80;1;0601948813;172.30.104.167
2021-02-02 16:57:59;Association;bc:7f:a4:17:df:79;c4:0a:cb:24:b7:80;0;0602359705;172.30.104.158
2021-02-02 16:57:59;Association;bc:7f:a4:17:df:79;c4:0a:cb:24:b7:80;0;0602359705;172.30.104.158
2021-02-02 16:57:48;Association;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45
2021-02-02 16:57:45;Association;1e:08:25:f2:32:4c;5c:83:8f:dc:dd:50;1;unknown;172.30.67.45
2021-02-02 16:57:44;Association;7c:23:02:93:e1:0c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.96
2021-02-02 16:57:44;Association;f4:71:90:64:de:ca;d4:a0:2a:4b:53:e0;0;6a6f7365206275c3b16179;unknown
2021-02-02 16:57:43;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.67.45
2021-02-02 16:57:35;Association;4c:66:41:eb:27:8a;70:b3:17:7d:3c:a0;0;0603822172;unknown
2021-02-02 16:57:33;Association;1e:08:25:f2:32:4c;5c:83:8f:dc:dd:50;1;unknown;172.30.67.45
2021-02-02 16:57:30;Association;46:97:70:14:eb:78;18:8b:9d:83:df:50;0;unknown;192.168.182.154
2021-02-02 16:57:28;Association;bc:7f:a4:17:df:79;18:8b:9d:c5:9a:10;1;0602359705;172.30.104.158
2021-02-02 16:57:28;Association;bc:7f:a4:17:df:79;18:8b:9d:c5:9a:10;1;0602359705;172.30.104.158
2021-02-02 16:57:26;Association;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45
2021-02-02 16:57:25;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.67.45
2021-02-02 16:57:15;Disassociated;64:b0:a6:e1:75:93;00:08:2f:4b:67:70;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;29l;10921l;29l;2020l
2021-02-02 16:57:09;Disassociated;96:14:03:6a:66:f8;00:08:2f:4b:67:70;0;unknown;unknown;IEEE802.1Xauthenticationfailed;23;13l;5348l;13l;871l
2021-02-02 16:57:04;Association;1e:08:25:f2:32:4c;18:8b:9d:b3:cd:00;1;unknown;172.30.67.45
2021-02-02 16:56:53;Association;ba:4d:b3:57:a8:52;18:8b:9d:83:df:50;1;unknown;192.168.182.160
2021-02-02 16:56:44;Association;1e:08:25:f2:32:4c;5c:83:8f:d7:e4:80;1;unknown;172.30.67.45
2021-02-02 16:56:37;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.67.41
2021-02-02 16:56:36;Association;4a:cf:d9:29:bd:85;18:8b:9d:b3:cd:00;0;0602359705;172.30.104.204
2021-02-02 16:56:36;Association;4a:cf:d9:29:bd:85;18:8b:9d:b3:cd:00;0;0602359705;172.30.104.204
2021-02-02 16:56:33;Association;8a:80:85:39:33:00;5c:83:8f:ce:b5:f0;1;unknown;172.30.67.41
2021-02-02 16:56:32;Association;4a:cf:d9:29:bd:85;18:8b:9d:b3:cd:00;1;0602359705;172.30.104.204
2021-02-02 16:56:32;Association;4a:cf:d9:29:bd:85;18:8b:9d:b3:cd:00;1;0602359705;172.30.104.204
2021-02-02 16:56:32;Association;7c:23:02:93:e1:0c;d4:a0:2a:4b:2b:20;0;unknown;172.30.67.96
2021-02-02 16:56:27;Association;4a:cf:d9:29:bd:85;70:b3:17:8d:1e:a0;1;0602359705;172.30.104.204
2021-02-02 16:56:27;Association;4a:cf:d9:29:bd:85;70:b3:17:8d:1e:a0;1;0602359705;172.30.104.204
2021-02-02 16:56:22;Disassociated;c4:d9:87:dc:23:dc;5c:83:8f:b6:14:b0;1;unknown;192.168.181.127;Disassociatedduetoinactivity;4;19234l;13980991l;16446l;4557253l
2021-02-02 16:56:22;Disassociated;c4:d9:87:dc:23:dc;5c:83:8f:b6:14:b0;1;unknown;192.168.181.127;Disassociatedduetoinactivity;4;19234l;13980991l;16446l;4557253l
2021-02-02 16:56:22;Disassociated;c4:d9:87:dc:23:dc;5c:83:8f:b6:14:b0;1;unknown;192.168.181.127;Disassociatedduetoinactivity;4
2021-02-02 16:56:21;Association;2c:0e:3d:d6:3a:f7;5c:83:8f:bf:2d:00;1;unknown;192.168.183.166
2021-02-02 16:56:20;Association;bc:7f:a4:17:df:79;18:8b:9d:c5:9a:10;0;0602359705;172.30.104.158
2021-02-02 16:56:20;Association;bc:7f:a4:17:df:79;18:8b:9d:c5:9a:10;0;0602359705;172.30.104.158
2021-02-02 16:56:18;Association;ba:4d:b3:57:a8:52;18:8b:9d:83:df:50;1;unknown;unknown
2021-02-02 16:56:17;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:96:f0;0;unknown;172.30.67.45
2021-02-02 16:56:16;Association;4c:66:41:eb:27:8a;5c:83:8f:bb:c6:d0;0;unknown;unknown
2021-02-02 16:56:14;Association;bc:7f:a4:17:df:79;5c:83:8f:bf:29:f0;0;0602359705;172.30.104.158
2021-02-02 16:56:14;Association;bc:7f:a4:17:df:79;5c:83:8f:bf:29:f0;0;0602359705;172.30.104.158
2021-02-02 16:56:13;Association;1e:08:25:f2:32:4c;5c:83:8f:bf:2b:70;1;unknown;172.30.67.45
2021-02-02 16:56:06;Disassociated;0c:96:e6:3e:10:ed;d4:a0:2a:4b:1f:40;0;unknown;172.30.66.34;Disassociatedduetoinactivity;4;14548l;6469103l;18314l;3427083l
2021-02-02 16:56:06;Disassociated;0c:96:e6:3e:10:ed;d4:a0:2a:4b:1f:40;0;unknown;172.30.66.34;Disassociatedduetoinactivity;4;14548l;6469103l;18314l;3427083l
2021-02-02 16:56:06;Disassociated;0c:96:e6:3e:10:ed;d4:a0:2a:4b:1f:40;0;unknown;172.30.66.34;Disassociatedduetoinactivity;4
2021-02-02 16:56:02;Association;bc:7f:a4:17:df:79;5c:83:8f:bf:29:f0;1;0602359705;172.30.104.158
2021-02-02 16:56:02;Association;bc:7f:a4:17:df:79;5c:83:8f:bf:29:f0;1;0602359705;172.30.104.158
2021-02-02 16:55:59;Association;1e:08:25:f2:32:4c;5c:83:8f:b6:c5:10;1;unknown;172.30.67.45
2021-02-02 16:55:58;Association;4a:cf:d9:29:bd:85;00:08:2f:33:b6:c0;0;0602359705;172.30.104.204
2021-02-02 16:55:58;Association;4a:cf:d9:29:bd:85;00:08:2f:33:b6:c0;0;0602359705;172.30.104.204
2021-02-02 16:55:55;Disassociated;30:6a:85:f3:fc:d0;d4:a0:2a:4b:53:e0;0;unknown;unknown;4-WayHandshaketimeout;15;15l;3440l;15l;1002l
2021-02-02 16:55:55;Association;de:8c:38:57:55:03;18:8b:9d:b3:cd:00;1;unknown;192.168.182.163
2021-02-02 16:55:54;Association;bc:7f:a4:17:df:79;5c:83:8f:ac:52:e0;0;0602359705;172.30.104.158
2021-02-02 16:55:54;Association;bc:7f:a4:17:df:79;5c:83:8f:ac:52:e0;0;0602359705;172.30.104.158
2021-02-02 16:55:53;Association;de:8c:38:57:55:03;d4:a0:2a:4b:2b:20;0;unknown;192.168.182.163
2021-02-02 16:55:52;Association;66:ae:d0:aa:80:cc;5c:83:8f:23:58:a0;0;unknown;192.168.181.122
2021-02-02 16:55:50;Association;de:8c:38:57:55:03;d4:a0:2a:4b:53:e0;0;unknown;192.168.182.163
2021-02-02 16:55:50;Association;4a:cf:d9:29:bd:85;d4:a0:2a:4b:58:70;1;0602359705;172.30.104.204
2021-02-02 16:55:50;Association;4a:cf:d9:29:bd:85;d4:a0:2a:4b:58:70;1;0602359705;172.30.104.204
2021-02-02 16:55:50;Association;4c:66:41:eb:27:8a;70:b3:17:7e:24:00;1;0603822172;172.30.104.246
2021-02-02 16:55:50;Association;4c:66:41:eb:27:8a;70:b3:17:7e:24:00;1;0603822172;172.30.104.246
2021-02-02 16:55:49;Association;2c:0e:3d:d6:3a:f7;5c:83:8f:ac:52:c0;1;unknown;192.168.183.166
2021-02-02 16:55:47;Association;4a:cf:d9:29:bd:85;70:b3:17:8d:1e:a0;0;0602359705;172.30.104.204
2021-02-02 16:55:47;Association;4a:cf:d9:29:bd:85;70:b3:17:8d:1e:a0;0;0602359705;172.30.104.204
2021-02-02 16:55:47;Association;4a:cf:d9:29:bd:85;70:b3:17:8d:1e:a0;0;0602359705;172.30.104.204
